Sensor_ID,Timestamp,Temperature_C,Humidity_pct,Status,Location,Extra_1,Extra_2
SEN9626,2025-05-02 20:05:44,6.64,91.71,WARN,Plant A,a,young
SEN9516,2025-02-08 08:45:25,10.7,10.11,WARN,Plant A,husband,top
SEN5857,2025-08-30 07:12:43,16.81,16.92,WARN,Warehouse 1,gas,song
SEN5867,2025-06-08 09:12:43,7.54,,WARN,Plant B,turn,or
SEN1490,2025-04-06 17:09:28,21.28,,WARN,Plant B,success,develop
SEN2275,2024-12-14 18:02:20,21.43,,OK,Plant A,so,trip
SEN9418,2025-02-02 22:38:38,,74.49,WARN,Plant C,final,be
SEN5569,2025-01-07 00:51:38,,,OK,Plant B,local,tell
SEN6435,2025-10-05 09:52:44,28.66,95.28,WARN,Plant A,throw,book
SEN4156,2025-01-14 04:29:23,34.26,41.33,OK,Plant B,western,oil
SEN4813,2025-06-04 11:07:58,-5.14,56.98,OK,Plant C,simply,decade
SEN1217,2025-04-15 15:08:48,19.35,22.62,ERROR,Plant B,think,thus
SEN7785,2025-03-07 04:07:09,43.06,38.47,OK,Plant B,heavy,according
SEN7622,2024-12-21 18:16:08,44.77,33.35,OK,Warehouse 1,know,team
SEN6141,2025-05-02 13:47:31,42.64,22.48,ERROR,Plant A,leg,economic
SEN2604,2025-05-28 03:02:20,23.25,88.02,OK,Plant B,like,now
SEN6537,2025-06-14 09:56:41,7.4,67.43,WARN,Warehouse 1,president,budget
SEN3463,2025-07-30 20:08:17,35.9,91.15,OK,Plant C,many,serious
SEN7491,2024-11-04 08:49:27,43.44,22.87,WARN,Warehouse 1,season,room
SEN9403,2025-03-24 23:29:23,6.6,95.66,OK,Plant B,note,necessary
SEN1192,2025-02-22 14:52:10,24.03,18.98,WARN,Plant C,animal,news
SEN6770,2025-05-29 03:28:21,26.01,10.76,OK,Plant C,station,fear
SEN3598,2025-09-10 20:55:30,15.57,26.6,OK,Plant A,attorney,political
SEN4945,2025-06-10 04:51:58,36.94,22.86,ERROR,Plant C,lead,direction
SEN5686,2025-05-12 22:45:48,34.52,30.57,ERROR,Plant A,back,back
SEN6439,2025-02-22 05:00:55,29.69,56.1,ERROR,Plant A,past,lose
SEN2861,2025-07-11 07:08:07,-6.67,87.99,WARN,Plant B,common,set
SEN6962,2025-08-25 22:39:56,45.0,95.26,ERROR,Plant C,parent,fund
SEN4502,2025-08-27 01:37:05,4.43,27.88,ERROR,Plant A,three,leader
SEN8364,2025-02-08 23:18:48,10.58,68.22,ERROR,Plant C,fine,medical
SEN5463,2025-03-28 11:11:47,5.98,18.0,WARN,Plant C,organization,generation
SEN9712,2025-09-03 04:37:57,20.36,38.44,ERROR,Warehouse 1,suddenly,choice
SEN9066,2024-11-24 22:37:06,0.34,53.16,ERROR,Plant C,firm,court
SEN1365,2025-08-09 00:47:41,6.29,20.41,WARN,Plant B,when,enter
SEN3657,2025-10-15 04:01:36,38.48,51.05,WARN,Plant A,structure,medical
SEN3391,2025-04-07 13:11:54,-8.62,46.04,ERROR,Plant B,card,rich
SEN6745,2025-06-01 00:35:16,20.72,47.85,WARN,Plant C,challenge,little
SEN6091,2024-12-04 07:10:30,30.57,60.84,OK,Warehouse 1,quickly,city
SEN7338,2025-02-13 23:34:17,7.05,,ERROR,Warehouse 1,budget,rock
SEN5114,2024-11-24 10:01:50,9.07,34.52,ERROR,Plant C,attention,evidence
SEN9218,2024-12-21 07:47:32,43.98,80.37,OK,Plant A,either,matter
SEN5889,2025-03-22 03:03:42,7.41,59.15,OK,Warehouse 1,push,field
SEN8241,2025-08-07 04:57:53,24.38,38.59,ERROR,Plant C,agency,job
SEN4743,2025-09-22 20:19:37,15.43,78.03,WARN,Warehouse 1,wrong,push
SEN9156,2025-02-09 15:10:16,38.46,,OK,Plant B,catch,president
SEN9889,2025-03-30 19:19:13,34.73,54.58,WARN,Plant B,wife,figure
SEN9384,2024-10-26 04:27:37,0.37,25.22,WARN,Plant B,score,company
SEN7337,2025-03-20 01:30:25,24.08,35.08,OK,Plant B,meeting,beat
SEN9549,2025-07-22 09:45:22,2.93,59.67,WARN,Warehouse 1,through,tree
SEN8883,2025-01-19 07:42:48,-4.09,52.46,WARN,Warehouse 1,whose,read
SEN2139,2024-11-26 13:56:07,40.24,37.02,ERROR,Plant C,PM,current
SEN3307,2024-11-28 19:32:57,43.58,55.33,ERROR,Plant B,defense,rest
SEN3321,2024-11-05 09:24:39,38.68,72.03,WARN,Plant B,last,end
SEN5810,2025-05-20 09:57:16,39.9,68.94,ERROR,Plant A,back,contain
SEN7545,2025-01-19 06:15:10,47.42,,OK,Warehouse 1,hard,economic
SEN9163,2025-05-15 21:18:47,22.14,,OK,Warehouse 1,nice,character
SEN8546,2025-06-17 11:44:03,7.07,25.92,ERROR,Plant A,consumer,hope
SEN7455,2025-06-26 04:29:07,15.27,39.14,ERROR,Warehouse 1,attorney,security
SEN2407,2025-07-07 03:14:10,23.97,85.03,WARN,Plant A,just,card
SEN5457,2025-04-13 09:10:03,-7.75,42.64,WARN,Plant C,beyond,music
SEN9619,2025-02-10 02:06:15,-8.47,37.31,ERROR,Plant C,body,Mr
SEN7211,2025-03-16 21:22:27,22.38,,ERROR,Plant B,indicate,third
SEN9565,2025-06-03 17:14:03,17.66,27.72,WARN,Plant A,science,news
SEN6314,2025-07-02 00:45:45,21.67,,ERROR,Warehouse 1,dinner,plan
SEN9570,2025-05-09 14:28:24,,93.34,OK,Warehouse 1,yard,large
SEN3730,2025-05-14 08:30:29,22.54,70.27,ERROR,Plant A,he,up
SEN5893,2024-11-04 01:41:01,4.24,56.02,ERROR,Warehouse 1,our,loss
SEN4521,2025-08-11 21:29:11,38.98,37.81,OK,Plant C,ball,spring
SEN2381,2025-09-12 22:00:14,1.1,82.42,ERROR,Plant B,husband,study
SEN6431,2025-08-28 17:07:11,30.38,68.63,WARN,Plant C,level,sure
SEN5887,2025-07-12 17:40:57,12.82,,ERROR,Plant B,suggest,behind
SEN7474,2025-01-31 08:44:06,42.28,83.33,WARN,Plant A,quite,food
SEN6627,2025-06-08 07:11:15,6.39,95.37,ERROR,Plant B,spend,piece
SEN3082,2025-09-29 13:31:04,10.52,30.33,ERROR,Plant B,worry,notice
SEN3443,2025-05-18 09:17:17,31.15,42.26,OK,Plant A,official,still
SEN6274,2025-05-26 20:08:32,0.07,32.64,WARN,Plant B,ten,after
SEN7469,2025-05-11 01:51:31,-9.78,24.67,WARN,Plant B,wonder,take
SEN3094,2025-04-04 17:31:52,6.67,80.7,ERROR,Plant C,car,debate
SEN2816,2025-01-13 05:23:48,37.9,,OK,Plant A,support,future
SEN8680,2025-03-24 16:41:51,37.41,89.99,ERROR,Warehouse 1,bad,drive
SEN6501,2025-02-01 17:18:43,23.11,37.93,ERROR,Plant C,soon,hospital
SEN8890,2025-09-28 07:33:48,33.59,19.42,WARN,Plant C,particular,field
SEN1389,2025-09-03 16:33:28,-2.02,33.24,OK,Plant A,whether,far
SEN2646,2025-01-20 10:39:04,-6.58,47.22,ERROR,Plant C,space,with
SEN5004,2025-10-17 20:28:32,38.28,36.5,WARN,Plant B,evidence,use
SEN6694,2025-06-06 15:35:48,,11.97,ERROR,Plant B,down,prevent
SEN9596,2024-12-24 16:36:15,-7.45,63.11,WARN,Plant B,past,civil
SEN9056,2025-06-07 02:13:28,-5.28,23.15,ERROR,Plant B,relate,director
SEN2467,2025-04-12 23:01:13,12.02,15.81,ERROR,Warehouse 1,case,painting
SEN7566,2025-09-05 13:43:29,26.45,39.63,ERROR,Plant B,military,food
SEN5529,2025-10-16 12:14:32,2.63,91.58,OK,Plant B,pick,recently
SEN3807,2025-10-02 21:16:02,20.98,64.21,OK,Plant B,company,hard
SEN8320,2025-02-16 17:40:38,16.09,42.46,OK,Plant B,yourself,investment
SEN8484,2025-05-08 07:23:14,45.83,,ERROR,Warehouse 1,involve,technology
SEN9153,2025-01-10 06:04:04,1.23,,ERROR,Plant A,threat,pressure
SEN5484,2025-02-18 15:30:17,26.83,13.72,OK,Plant A,cause,recently
SEN8016,2024-12-15 02:13:12,-7.69,28.39,ERROR,Warehouse 1,possible,surface
SEN4427,2025-07-17 16:07:46,19.88,65.16,ERROR,Plant B,economic,hear
SEN1031,2024-11-22 09:42:24,-0.68,62.86,OK,Plant C,late,or
SEN2258,2024-11-24 05:02:18,11.92,88.02,WARN,Plant C,only,he
SEN3715,2025-08-09 13:08:41,10.11,94.26,ERROR,Plant B,always,rise
SEN4682,2024-11-28 02:21:55,30.56,,WARN,Plant B,relationship,trouble
SEN2438,2025-08-04 20:36:33,45.08,43.13,ERROR,Plant C,analysis,just
SEN8900,2024-11-18 10:33:05,48.66,44.59,OK,Plant A,else,national
SEN9068,2025-06-17 15:05:24,5.34,48.06,ERROR,Plant C,year,rather
SEN1734,2025-04-14 07:28:19,29.37,80.65,ERROR,Plant C,camera,project
SEN5354,2024-10-29 04:50:35,39.21,32.37,WARN,Warehouse 1,news,these
SEN9393,2025-06-11 21:08:35,3.32,42.71,WARN,Plant C,black,sing
SEN1893,2024-10-31 05:10:32,,57.3,OK,Plant A,more,authority
SEN5383,2025-06-15 03:15:59,22.93,45.15,WARN,Plant A,character,candidate
SEN3150,2025-02-14 05:59:39,45.72,92.09,OK,Plant B,rather,within
SEN5849,2025-01-26 20:23:49,29.46,80.86,ERROR,Plant A,more,continue
SEN2033,2025-09-01 12:05:36,3.64,88.7,OK,Plant A,thus,finally
SEN6293,2025-03-06 07:06:19,40.31,30.35,OK,Warehouse 1,article,board
SEN5282,2025-02-22 02:51:01,37.14,53.36,OK,Plant A,leg,soon
SEN4025,2024-12-09 07:11:58,-0.43,53.56,WARN,Plant C,value,wide
SEN9860,2024-12-22 21:16:00,48.63,99.15,OK,Plant A,worker,nothing
SEN2402,2025-04-27 05:25:04,26.7,30.68,WARN,Plant B,huge,stuff
SEN8499,2025-03-08 19:36:46,15.81,46.24,OK,Warehouse 1,describe,type
SEN8186,2025-02-17 00:31:19,-5.24,59.8,OK,Plant B,drop,life
SEN6372,2024-12-06 09:29:59,2.88,,ERROR,Plant C,in,interesting
SEN2688,2024-11-14 15:34:19,-0.26,56.21,WARN,Plant A,administration,care
SEN5804,2025-04-02 20:23:16,35.57,,WARN,Warehouse 1,page,matter
SEN8018,2025-07-29 08:42:31,46.86,,WARN,Plant B,there,budget
SEN1626,2025-03-15 17:20:52,19.13,19.66,ERROR,Plant A,make,order
SEN4185,2025-01-17 14:12:33,-2.21,95.78,ERROR,Warehouse 1,sea,involve
SEN9041,2025-05-16 08:53:55,-6.99,60.53,WARN,Warehouse 1,lot,office
SEN1435,2025-04-13 23:02:34,8.21,83.32,OK,Warehouse 1,ready,health
SEN8146,2024-12-16 07:48:42,38.79,92.27,ERROR,Plant C,message,finally
SEN2743,2025-02-24 20:34:29,10.18,89.93,ERROR,Plant A,picture,station
SEN1831,2025-05-05 02:11:39,9.83,48.93,ERROR,Plant A,section,believe
SEN7889,2024-11-28 01:56:57,21.24,74.47,WARN,Plant B,husband,tonight
SEN2583,2025-05-27 17:48:48,,67.81,OK,Plant C,economic,onto
SEN3264,2025-06-30 19:51:17,37.0,19.8,OK,Plant C,economy,choice
SEN3165,2024-11-16 15:45:24,,34.88,OK,Plant C,style,center
SEN9509,2025-06-03 23:22:14,21.75,10.61,WARN,Plant A,help,language
SEN1249,2025-10-01 11:36:17,37.41,43.34,WARN,Plant B,head,dog
SEN1105,2025-01-19 04:41:04,37.46,,OK,Plant C,knowledge,rule
SEN1330,2025-06-03 02:46:51,35.73,87.11,OK,Warehouse 1,especially,best
SEN7799,2024-12-23 03:58:25,43.17,86.1,OK,Plant A,begin,thus
SEN5587,2025-01-19 06:00:17,,,ERROR,Warehouse 1,whom,I
SEN9499,2025-09-13 17:15:19,11.16,63.13,ERROR,Warehouse 1,themselves,own
SEN2043,2025-06-20 21:31:01,1.84,99.86,OK,Plant C,clearly,professor
SEN3008,2025-02-01 19:58:23,49.89,24.87,ERROR,Warehouse 1,adult,prepare
SEN8231,2025-08-16 14:17:39,-5.27,95.11,WARN,Plant C,action,indicate
SEN8550,2025-09-30 18:29:29,30.41,37.22,WARN,Plant B,major,brother
SEN9138,2025-05-19 19:41:02,12.68,35.21,OK,Warehouse 1,record,about
SEN8813,2025-02-13 23:36:17,9.89,49.88,OK,Plant C,over,skill
SEN8201,2025-05-19 10:03:33,-6.42,52.56,OK,Warehouse 1,article,language
SEN9582,2025-04-15 22:05:13,23.97,25.03,OK,Warehouse 1,because,consider
SEN6429,2025-02-05 11:30:40,4.89,51.78,ERROR,Plant C,as,big
SEN5040,2024-10-26 23:21:02,22.97,60.95,WARN,Warehouse 1,life,night
SEN9808,2025-05-06 06:49:03,0.47,98.2,WARN,Plant B,least,young
SEN5323,2025-03-01 11:50:43,37.26,81.83,OK,Plant B,sell,do
SEN5417,2024-11-10 08:34:03,44.66,32.38,ERROR,Plant B,again,daughter
SEN6851,2025-08-10 09:40:32,9.95,80.39,OK,Plant C,keep,exist
SEN7649,2025-01-02 21:04:51,13.23,86.78,WARN,Plant C,society,material
SEN9592,2025-04-05 00:46:26,38.58,37.41,WARN,Plant B,know,agency
SEN6772,2025-03-28 19:15:25,1.54,43.05,ERROR,Plant A,heart,agreement
SEN9839,2025-04-09 04:31:44,31.95,23.51,OK,Warehouse 1,child,only
SEN7143,2025-09-01 08:47:14,5.22,65.38,WARN,Plant B,I,summer
SEN6123,2024-12-20 22:29:13,49.46,29.81,OK,Warehouse 1,summer,food
SEN1611,2025-05-12 07:22:10,41.32,94.15,OK,Plant B,generation,while
SEN2355,2025-02-05 13:44:09,,,WARN,Plant B,ok,guess
SEN1580,2024-10-27 15:04:49,23.12,30.47,WARN,Warehouse 1,eight,major
SEN1812,2025-08-23 12:33:22,48.23,51.85,ERROR,Plant A,study,simple
SEN9058,2025-04-30 12:45:07,35.18,73.85,WARN,Warehouse 1,could,put
SEN5890,2025-05-25 18:33:50,4.36,,OK,Warehouse 1,either,beyond
SEN6022,2025-02-07 05:21:12,7.96,90.17,ERROR,Warehouse 1,itself,professional
SEN1918,2025-01-12 08:28:59,10.63,,ERROR,Plant A,decade,main
SEN1191,2025-06-25 12:40:11,-6.95,32.26,WARN,Plant A,else,why
SEN8829,2025-01-25 20:26:55,43.44,56.58,ERROR,Plant C,though,general
SEN8179,2025-03-18 03:37:50,12.17,,ERROR,Plant A,cover,energy
SEN4350,2025-01-18 18:38:16,-1.5,77.02,ERROR,Plant B,so,cut
SEN7710,2024-12-02 13:44:49,21.21,11.58,WARN,Plant A,central,red
SEN8656,2025-09-27 22:53:33,,10.75,ERROR,Warehouse 1,maybe,help
SEN3700,2025-01-15 19:43:55,-8.01,61.93,ERROR,Plant B,plan,through
SEN6069,2024-11-14 09:12:45,37.95,41.73,OK,Plant C,indicate,shoulder
SEN9166,2024-11-03 11:53:49,28.09,61.57,OK,Plant A,girl,catch
SEN1256,2025-02-09 04:13:36,34.3,28.34,OK,Plant C,recent,out
SEN1983,2024-12-17 15:54:48,1.79,65.44,WARN,Plant A,fish,walk
SEN5162,2025-07-05 03:25:43,-5.17,67.41,OK,Plant A,team,class
SEN8350,2024-12-29 11:42:38,-8.64,84.78,ERROR,Plant B,part,shake
SEN9212,2024-12-08 14:36:51,21.41,48.55,ERROR,Warehouse 1,soon,maybe
SEN7445,2024-10-27 09:42:45,3.51,,WARN,Plant C,address,name
SEN9480,2025-07-03 00:45:45,22.1,17.42,WARN,Plant A,decision,huge
SEN9050,2025-02-21 00:41:53,47.77,26.92,OK,Warehouse 1,other,job
SEN5949,2025-03-02 08:47:57,32.15,77.73,ERROR,Warehouse 1,everyone,kitchen
SEN9434,2025-10-01 18:31:59,-3.85,56.51,WARN,Plant B,partner,research
SEN7302,2024-11-17 21:23:54,24.9,84.0,OK,Plant C,range,role
SEN8917,2025-08-21 19:26:51,-8.25,57.02,OK,Plant A,later,poor
SEN8649,2025-03-16 14:24:09,,92.05,ERROR,Plant B,professor,catch
SEN1929,2025-06-07 03:36:34,25.02,54.14,OK,Warehouse 1,side,population
SEN1608,2025-09-09 06:07:14,17.09,85.7,ERROR,Plant A,gas,compare
SEN3245,2025-06-05 08:47:43,10.72,36.21,WARN,Plant B,move,argue
SEN6876,2024-12-06 10:22:09,8.88,72.65,OK,Plant A,attack,surface
SEN5639,2025-03-12 22:23:13,43.02,74.66,WARN,Plant A,amount,north
SEN9453,2025-10-20 14:45:51,21.24,42.56,WARN,Warehouse 1,back,bed
SEN6877,2025-06-27 22:13:01,,12.76,OK,Plant C,mean,against
SEN9607,2025-03-15 07:17:44,-9.65,11.13,ERROR,Plant C,another,later
SEN7133,2025-09-14 21:50:01,32.55,47.55,WARN,Plant A,term,senior
SEN1674,2025-02-20 01:42:51,42.12,31.45,ERROR,Plant B,east,pick
SEN3253,2025-05-05 10:17:24,46.89,13.15,OK,Warehouse 1,bed,simply
SEN9353,2024-12-23 21:14:09,23.36,22.86,ERROR,Plant C,evening,citizen
SEN8928,2025-02-13 02:54:33,0.75,16.82,WARN,Warehouse 1,traditional,require
SEN8699,2025-02-11 03:37:39,41.41,77.43,OK,Plant B,perform,pull
SEN3830,2025-04-19 06:35:41,48.52,,OK,Plant B,heavy,participant
SEN4116,2024-12-17 03:06:26,16.27,18.64,OK,Plant B,among,thus
SEN2921,2025-01-30 02:33:28,30.71,85.65,WARN,Plant C,thank,strategy
SEN4842,2025-06-06 09:20:19,20.48,73.34,WARN,Plant C,send,recent
SEN5822,2025-09-17 03:16:53,45.71,61.6,ERROR,Plant A,capital,like
SEN1797,2025-02-01 02:25:55,,91.52,OK,Plant B,opportunity,such
SEN6958,2025-08-13 16:07:03,7.93,90.15,ERROR,Warehouse 1,material,teach
SEN4816,2025-01-19 14:04:30,15.06,63.3,OK,Plant A,top,reality
SEN2943,2025-07-02 03:42:39,13.09,74.29,WARN,Plant B,culture,create
SEN6449,2025-06-07 17:15:27,-8.62,,OK,Plant B,do,reason
SEN1563,2024-11-09 21:38:17,20.22,57.06,ERROR,Plant A,speech,theory
SEN8836,2024-11-08 20:59:12,,14.04,WARN,Plant B,national,apply
SEN4993,2025-06-29 07:46:39,,61.21,WARN,Warehouse 1,away,media
SEN7851,2025-08-20 23:45:45,16.0,,ERROR,Plant B,into,law
SEN7370,2024-12-22 04:37:49,2.03,50.08,OK,Plant C,per,care
SEN6403,2025-10-07 20:05:09,12.64,56.68,OK,Warehouse 1,might,effect
SEN7224,2025-04-25 08:38:28,12.46,94.65,OK,Plant C,stay,point
SEN8314,2025-09-14 16:36:52,23.35,14.6,WARN,Plant C,pattern,business
SEN7624,2025-04-28 12:23:29,42.76,17.26,WARN,Plant B,gas,ask
SEN7677,2025-01-30 21:49:24,39.13,89.53,ERROR,Plant A,really,affect
SEN5190,2025-02-18 23:05:50,23.68,18.96,OK,Warehouse 1,fall,human
SEN8748,2025-01-10 17:14:14,5.0,28.24,ERROR,Warehouse 1,here,personal
SEN7573,2025-03-02 02:57:22,13.64,17.53,OK,Plant B,make,cover
SEN8455,2025-10-04 20:30:12,45.93,81.33,ERROR,Plant B,picture,that
SEN4814,2025-04-17 17:51:33,-8.68,84.78,WARN,Plant A,president,factor
SEN2057,2025-01-23 23:27:02,3.83,41.17,OK,Plant A,worker,listen
SEN4645,2025-09-10 05:59:16,36.86,49.58,OK,Plant A,but,to
SEN3101,2024-11-29 17:56:29,15.56,56.59,OK,Plant A,see,natural
SEN5744,2025-02-12 21:43:08,30.42,96.45,OK,Plant A,happy,goal
SEN2124,2025-01-03 11:29:09,4.02,53.91,WARN,Plant C,situation,through
SEN9315,2024-11-17 14:20:11,-8.56,30.9,ERROR,Plant C,door,join
SEN7099,2025-06-05 20:14:05,6.88,73.22,OK,Plant A,local,industry
SEN9228,2025-02-19 14:10:24,0.91,55.9,ERROR,Plant A,sea,attorney
SEN8307,2024-11-27 10:33:20,3.6,23.06,WARN,Plant B,watch,water
SEN8029,2025-05-09 22:52:35,20.83,58.96,OK,Plant B,vote,per
SEN6054,2025-04-18 17:49:54,27.19,12.28,OK,Warehouse 1,sit,very
SEN4423,2025-09-21 13:04:30,20.68,16.81,WARN,Plant B,recently,nor
SEN3369,2025-08-18 20:51:46,8.37,74.53,ERROR,Plant C,television,modern
SEN5382,2025-06-15 20:37:32,16.83,40.19,OK,Warehouse 1,thousand,culture
SEN4250,2024-12-25 13:41:45,14.18,72.71,ERROR,Plant A,natural,early
SEN9029,2025-04-20 06:36:48,25.27,60.12,OK,Plant B,enjoy,major
SEN8358,2025-06-29 20:33:00,47.54,22.47,WARN,Plant A,institution,toward
SEN3048,2025-08-16 12:01:54,49.47,53.04,ERROR,Warehouse 1,across,would
SEN3306,2024-12-13 18:13:55,-4.02,22.47,WARN,Plant A,could,dark
SEN5699,2024-11-14 13:19:33,-2.72,98.82,ERROR,Plant A,coach,speak
SEN9824,2024-12-12 13:28:40,39.14,47.1,OK,Warehouse 1,station,two
SEN4249,2025-05-13 09:22:18,46.88,86.37,ERROR,Plant A,stay,several
SEN3716,2025-09-06 16:27:08,43.4,32.89,WARN,Plant C,act,structure
SEN6117,2025-03-15 19:15:43,33.08,,OK,Warehouse 1,few,really
SEN5816,2025-03-16 08:42:15,-7.45,,WARN,Plant B,move,available
SEN9154,2025-07-06 15:07:26,-2.11,22.83,WARN,Warehouse 1,central,star
SEN1766,2025-05-08 07:34:26,31.14,37.36,OK,Plant B,skin,inside
SEN8988,2025-10-01 12:06:19,-3.9,98.87,OK,Warehouse 1,whole,end
SEN6243,2025-04-05 11:57:50,47.46,94.08,ERROR,Plant C,indeed,be
SEN3878,2025-03-07 01:27:48,,78.04,ERROR,Plant B,marriage,few
SEN5698,2025-10-08 02:34:08,28.72,59.84,OK,Warehouse 1,TV,religious
SEN4342,2024-12-09 22:31:38,30.25,74.35,ERROR,Plant A,loss,report
SEN1105,2024-11-15 05:02:04,19.38,10.61,WARN,Plant B,lot,woman
SEN1228,2024-12-11 03:20:36,20.92,73.09,OK,Plant C,data,standard
SEN5975,2025-05-14 15:15:04,-7.57,24.47,ERROR,Plant A,magazine,light
SEN5161,2025-04-23 18:19:00,24.33,87.36,ERROR,Plant C,all,cost
SEN2214,2025-05-07 03:55:34,-7.59,45.95,ERROR,Plant B,head,soon
SEN8933,2024-11-09 19:03:42,1.78,29.03,WARN,Plant C,hand,sign
SEN4748,2024-12-08 05:46:37,21.59,,OK,Warehouse 1,show,often
SEN9263,2025-02-19 08:26:12,19.66,27.77,WARN,Plant C,federal,once
SEN1621,2025-02-16 21:38:07,,57.01,OK,Plant A,hear,common
SEN8921,2025-02-06 16:34:38,27.69,65.73,ERROR,Plant B,firm,human
SEN2168,2024-12-19 12:23:11,35.97,31.93,OK,Plant B,even,audience
SEN9075,2025-08-27 21:30:04,40.19,71.24,ERROR,Plant B,debate,college
SEN8975,2025-05-25 07:45:38,15.58,41.51,OK,Plant A,though,could
SEN2327,2024-11-01 02:16:47,37.3,60.76,WARN,Plant C,box,power
SEN1271,2024-10-25 02:53:04,16.5,89.82,OK,Plant A,age,local
SEN8244,2025-08-19 21:27:53,47.25,25.35,OK,Warehouse 1,road,generation
SEN7402,2025-03-06 19:43:28,41.87,38.28,WARN,Plant B,wish,whether
SEN6268,2025-02-23 05:03:40,43.06,88.11,ERROR,Plant C,discussion,seat
SEN8857,2025-03-14 04:05:02,42.16,85.83,OK,Plant A,history,key
SEN6522,2024-12-28 22:46:15,12.94,24.54,OK,Plant A,tend,as
SEN8247,2025-05-28 20:03:42,22.64,89.81,ERROR,Plant B,process,beat
SEN8171,2025-05-06 12:27:18,16.72,12.62,WARN,Plant A,lead,let
SEN7433,2024-12-13 11:56:53,1.68,65.55,OK,Warehouse 1,nation,work
SEN6047,2024-11-15 07:23:06,46.2,,OK,Plant B,know,word
SEN4699,2025-01-09 04:02:08,11.56,39.56,WARN,Plant A,low,finish
SEN9718,2025-05-28 07:05:22,41.91,18.67,OK,Plant B,degree,many
SEN6561,2025-05-13 01:54:37,35.55,42.4,ERROR,Plant B,all,travel
SEN3701,2024-11-01 18:13:11,,27.11,OK,Warehouse 1,son,market
SEN7848,2025-01-04 05:24:35,21.01,28.91,ERROR,Plant A,ten,my
SEN6075,2025-04-16 21:58:25,30.96,,WARN,Plant A,fact,point
SEN3700,2025-04-24 00:26:47,26.75,20.55,OK,Plant A,military,exist
SEN9236,2025-06-14 13:46:45,19.69,30.95,WARN,Plant C,spend,parent
SEN9240,2025-05-03 07:05:31,5.79,42.11,WARN,Plant A,to,similar
SEN1848,2025-01-04 14:45:49,,84.07,ERROR,Plant B,production,tend
SEN1618,2025-01-01 12:07:08,46.18,47.56,OK,Warehouse 1,process,skin
SEN2312,2025-06-28 19:24:14,31.23,57.53,WARN,Plant C,lose,ask
SEN2129,2025-06-28 22:28:24,38.53,21.03,WARN,Plant B,sign,individual
SEN8944,2025-04-27 18:32:14,38.58,,OK,Warehouse 1,skin,there
SEN7099,2025-05-08 18:46:14,27.79,45.23,ERROR,Plant A,city,reveal
SEN9904,2024-12-01 18:51:30,8.06,33.02,OK,Plant B,area,suddenly
SEN8601,2025-05-29 17:24:33,13.19,10.82,OK,Plant B,here,start
SEN8993,2025-07-07 04:25:16,6.9,,OK,Plant A,stay,develop
SEN9062,2025-09-04 22:51:40,11.66,40.1,WARN,Plant B,will,bag
SEN5409,2025-01-03 03:04:49,14.88,76.44,WARN,Warehouse 1,book,method
SEN1671,2024-12-23 18:10:02,43.17,55.17,ERROR,Plant C,simply,recent
SEN7955,2025-03-20 03:55:19,47.09,26.39,WARN,Warehouse 1,during,woman
SEN1087,2024-12-03 10:56:01,-6.07,63.25,WARN,Plant C,throughout,hear
SEN3369,2025-08-08 22:49:07,18.07,,OK,Plant C,realize,foreign
SEN3706,2025-09-06 22:33:17,41.64,43.18,WARN,Plant C,security,ground
SEN2357,2025-10-03 20:15:52,46.03,65.11,OK,Plant B,wind,meeting
SEN3364,2025-06-27 16:17:38,23.42,28.19,OK,Warehouse 1,five,reality
SEN9791,2024-12-08 05:11:55,41.72,37.59,ERROR,Plant A,figure,car
SEN7238,2025-07-30 06:13:43,42.96,41.24,WARN,Plant C,address,him
SEN2332,2025-08-18 15:41:09,42.82,99.67,OK,Plant B,bit,teacher
SEN7107,2024-11-20 03:46:15,,63.01,WARN,Plant A,response,would
SEN3925,2025-06-25 23:04:03,42.11,77.69,WARN,Plant A,cut,foot
SEN9244,2025-02-09 11:58:17,13.47,73.66,WARN,Plant C,industry,federal
SEN2892,2024-12-11 08:20:42,24.28,35.65,OK,Plant A,speak,example
SEN9673,2025-02-12 05:06:50,-1.9,85.53,WARN,Warehouse 1,physical,just
SEN4526,2025-10-17 22:00:06,46.36,16.95,WARN,Plant A,statement,property
SEN9768,2025-03-21 12:39:31,37.02,65.01,OK,Plant C,strategy,might
SEN5528,2025-07-29 06:56:58,0.35,11.0,WARN,Plant C,whatever,like
SEN7357,2025-09-08 00:24:48,14.04,74.73,OK,Plant A,character,off
SEN2290,2025-03-22 08:36:47,49.99,73.85,OK,Plant C,yet,paper
SEN2980,2025-06-18 17:50:11,-2.34,73.16,OK,Plant A,allow,strong
SEN2043,2025-08-07 04:38:18,-2.31,33.3,WARN,Plant A,control,art
SEN4797,2024-11-16 06:48:19,8.56,84.88,OK,Plant C,describe,there
SEN4002,2025-05-06 17:57:11,44.54,57.54,WARN,Plant A,continue,cultural
SEN8493,2025-07-14 16:34:19,8.09,46.45,ERROR,Plant C,world,just
SEN8840,2025-01-15 22:57:40,-7.64,49.01,ERROR,Plant A,popular,candidate
SEN5800,2025-03-17 23:57:51,5.32,57.44,OK,Warehouse 1,base,less
SEN6498,2025-05-05 12:52:51,15.66,43.15,WARN,Plant A,against,pull
